,B.E.,Element1,Ratio,Element2,AN,AM,G,P,R,EN,M.P.,B.P.,H_FUS,DENSITY,IE,SE,AN',AM',G',P',R',EN',M.P.',B.P.',H_FUS',DENSITY',IE',SE'
2103,-0.46349694399999997,Ir,3.0,Y,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28,39.0,88.91,3.0,5.0,2.12,1.11,1795.0,3618.0,11.4,4.47,6.22,0.96
2104,0.19052118399999998,Ga,3.0,Cd,31.0,69.72,13.0,4.0,1.36,1.82,303.0,2477.0,5.6,5.91,6.0,0.48,48.0,112.41,12.0,5.0,1.61,1.46,594.0,1040.0,6.2,8.69,8.99,0.2
2105,2.3211449219999998,Hg,3.0,Ti,22.0,47.87,4.0,4.0,1.76,1.32,1941.0,3560.0,14.2,4.51,6.83,1.93,,,,,,,,,,,,
2106,-0.608818251,Os,3.0,Cu,76.0,190.23,8.0,6.0,1.85,1.52,3306.0,5285.0,57.9,22.59,8.44,2.92,29.0,63.55,11.0,4.0,1.45,1.75,1358.0,2835.0,12.9,8.96,7.73,1.31
2107,-0.095076439,Ir,3.0,Y,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28,39.0,88.91,3.0,5.0,2.12,1.11,1795.0,3618.0,11.4,4.47,6.22,0.96
2108,0.246567111,Ga,3.0,Cd,31.0,69.72,13.0,4.0,1.36,1.82,303.0,2477.0,5.6,5.91,6.0,0.48,48.0,112.41,12.0,5.0,1.61,1.46,594.0,1040.0,6.2,8.69,8.99,0.2
2109,2.917633558,Hg,3.0,Ti,22.0,47.87,4.0,4.0,1.76,1.32,1941.0,3560.0,14.2,4.51,6.83,1.93,,,,,,,,,,,,
2110,-0.739883106,Os,3.0,Cu,76.0,190.23,8.0,6.0,1.85,1.52,3306.0,5285.0,57.9,22.59,8.44,2.92,29.0,63.55,11.0,4.0,1.45,1.75,1358.0,2835.0,12.9,8.96,7.73,1.31
2111,-3.027893541,Nb,3.0,W,41.0,92.91,5.0,5.0,1.98,1.23,2750.0,5017.0,30.0,8.57,6.76,2.07,74.0,183.84,6.0,6.0,1.93,1.4,3695.0,5828.0,52.3,19.3,7.86,3.23
2112,0.374454085,Os,3.0,Cu,76.0,190.23,8.0,6.0,1.85,1.52,3306.0,5285.0,57.9,22.59,8.44,2.92,29.0,63.55,11.0,4.0,1.45,1.75,1358.0,2835.0,12.9,8.96,7.73,1.31
2113,-1.0309861359999999,Re,3.0,Cu,75.0,186.21,7.0,6.0,1.88,1.46,3459.0,5869.0,60.4,20.8,7.83,2.58,29.0,63.55,11.0,4.0,1.45,1.75,1358.0,2835.0,12.9,8.96,7.73,1.31
2114,0.742193216,Cu,3.0,Cr,29.0,63.55,11.0,4.0,1.45,1.75,1358.0,2835.0,12.9,8.96,7.73,1.31,24.0,52.0,6.0,4.0,1.66,1.56,2180.0,2944.0,21.0,7.15,6.77,3.2
2115,1.549818245,Zn,3.0,Re,30.0,65.38,12.0,4.0,1.42,1.66,693.0,1180.0,7.1,7.14,9.39,0.35,75.0,186.21,7.0,6.0,1.88,1.46,3459.0,5869.0,60.4,20.8,7.83,2.58
2116,-0.572123836,Pb,3.0,Sc,82.0,207.2,14.0,6.0,1.54,1.55,601.0,2022.0,4.8,11.3,7.42,0.25,21.0,44.96,3.0,4.0,1.84,1.2,1814.0,3109.0,14.1,2.99,6.56,1.2
2117,-2.6974096519999997,Mo,3.0,V,23.0,50.94,5.0,4.0,1.71,1.45,2183.0,3680.0,21.5,6.0,6.75,2.38,,,,,,,,,,,,
2118,-2.078276926,W,3.0,Nb,74.0,183.84,6.0,6.0,1.93,1.4,3695.0,5828.0,52.3,19.3,7.86,3.23,41.0,92.91,5.0,5.0,1.98,1.23,2750.0,5017.0,30.0,8.57,6.76,2.07
2119,-1.45551597,Re,3.0,Cu,75.0,186.21,7.0,6.0,1.88,1.46,3459.0,5869.0,60.4,20.8,7.83,2.58,29.0,63.55,11.0,4.0,1.45,1.75,1358.0,2835.0,12.9,8.96,7.73,1.31
2120,-3.2995441060000004,V,3.0,Cr,23.0,50.94,5.0,4.0,1.71,1.45,2183.0,3680.0,21.5,6.0,6.75,2.38,24.0,52.0,6.0,4.0,1.66,1.56,2180.0,2944.0,21.0,7.15,6.77,3.2
2121,-2.205893826,W,3.0,Nb,74.0,183.84,6.0,6.0,1.93,1.4,3695.0,5828.0,52.3,19.3,7.86,3.23,41.0,92.91,5.0,5.0,1.98,1.23,2750.0,5017.0,30.0,8.57,6.76,2.07
2122,-3.216417002,V,3.0,Cr,23.0,50.94,5.0,4.0,1.71,1.45,2183.0,3680.0,21.5,6.0,6.75,2.38,24.0,52.0,6.0,4.0,1.66,1.56,2180.0,2944.0,21.0,7.15,6.77,3.2
2123,-3.637811676,Hf,3.0,Ga,72.0,178.49,4.0,6.0,2.08,1.23,2506.0,4876.0,27.2,13.3,6.83,1.71,31.0,69.72,13.0,4.0,1.36,1.82,303.0,2477.0,5.6,5.91,6.0,0.48
2124,2.2083629869999997,Ag,3.0,Au,47.0,107.87,11.0,5.0,1.65,1.42,1235.0,2435.0,11.3,10.5,7.58,0.77,79.0,196.97,11.0,6.0,1.74,1.42,1337.0,3129.0,12.7,19.3,9.23,0.74
2125,-1.943745885,Ag,3.0,Re,47.0,107.87,11.0,5.0,1.65,1.42,1235.0,2435.0,11.3,10.5,7.58,0.77,75.0,186.21,7.0,6.0,1.88,1.46,3459.0,5869.0,60.4,20.8,7.83,2.58
2126,0.912958664,Ir,3.0,In,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28,49.0,114.82,13.0,5.0,1.56,1.49,430.0,2345.0,3.3,7.31,5.79,0.3
2127,-3.1468842969999997,Nb,3.0,V,41.0,92.91,5.0,5.0,1.98,1.23,2750.0,5017.0,30.0,8.57,6.76,2.07,23.0,50.94,5.0,4.0,1.71,1.45,2183.0,3680.0,21.5,6.0,6.75,2.38
2128,2.311256441,Ag,3.0,Au,47.0,107.87,11.0,5.0,1.65,1.42,1235.0,2435.0,11.3,10.5,7.58,0.77,79.0,196.97,11.0,6.0,1.74,1.42,1337.0,3129.0,12.7,19.3,9.23,0.74
2129,-1.418689036,Mo,3.0,La,57.0,138.91,4.0,6.0,1.95,1.08,1191.0,3737.0,6.2,6.15,5.58,0.7,,,,,,,,,,,,
2130,0.49100452299999997,Ir,3.0,In,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28,49.0,114.82,13.0,5.0,1.56,1.49,430.0,2345.0,3.3,7.31,5.79,0.3
2131,-3.8058693189999997,Y,3.0,In,39.0,88.91,3.0,5.0,2.12,1.11,1795.0,3618.0,11.4,4.47,6.22,0.96,49.0,114.82,13.0,5.0,1.56,1.49,430.0,2345.0,3.3,7.31,5.79,0.3
2132,2.1032817390000003,Ag,3.0,Au,47.0,107.87,11.0,5.0,1.65,1.42,1235.0,2435.0,11.3,10.5,7.58,0.77,79.0,196.97,11.0,6.0,1.74,1.42,1337.0,3129.0,12.7,19.3,9.23,0.74
2133,-3.5572352310000004,Ti,3.0,Cu,22.0,47.87,4.0,4.0,1.76,1.32,1941.0,3560.0,14.2,4.51,6.83,1.93,29.0,63.55,11.0,4.0,1.45,1.75,1358.0,2835.0,12.9,8.96,7.73,1.31
2134,1.069579362,Cu,3.0,Ir,29.0,63.55,11.0,4.0,1.45,1.75,1358.0,2835.0,12.9,8.96,7.73,1.31,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28
2135,0.856865797,Ir,3.0,In,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28,49.0,114.82,13.0,5.0,1.56,1.49,430.0,2345.0,3.3,7.31,5.79,0.3
2136,2.3254215990000002,Au,3.0,Tc,79.0,196.97,11.0,6.0,1.74,1.42,1337.0,3129.0,12.7,19.3,9.23,0.74,,,,,,,,,,,,
2137,0.41415141200000005,Ir,3.0,Pt,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28,78.0,195.08,10.0,6.0,1.77,1.44,2042.0,4098.0,22.2,21.5,8.96,1.48
2138,2.225204249,Ag,3.0,Au,47.0,107.87,11.0,5.0,1.65,1.42,1235.0,2435.0,11.3,10.5,7.58,0.77,79.0,196.97,11.0,6.0,1.74,1.42,1337.0,3129.0,12.7,19.3,9.23,0.74
2139,1.0827711690000001,Ir,3.0,In,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28,49.0,114.82,13.0,5.0,1.56,1.49,430.0,2345.0,3.3,7.31,5.79,0.3
2140,3.2562099769999997,Au,3.0,Tc,79.0,196.97,11.0,6.0,1.74,1.42,1337.0,3129.0,12.7,19.3,9.23,0.74,,,,,,,,,,,,
2141,0.6314401629999999,Ir,3.0,Pt,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28,78.0,195.08,10.0,6.0,1.77,1.44,2042.0,4098.0,22.2,21.5,8.96,1.48
2142,0.9555723709999999,Ir,3.0,Pt,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28,78.0,195.08,10.0,6.0,1.77,1.44,2042.0,4098.0,22.2,21.5,8.96,1.48
2143,-1.4427224019999998,Pd,3.0,Mo,46.0,106.42,10.0,5.0,1.69,1.35,1828.0,3236.0,16.7,12.0,8.34,1.34,,,,,,,,,,,,
2144,-2.837011806,Nb,3.0,Ag,41.0,92.91,5.0,5.0,1.98,1.23,2750.0,5017.0,30.0,8.57,6.76,2.07,47.0,107.87,11.0,5.0,1.65,1.42,1235.0,2435.0,11.3,10.5,7.58,0.77
2145,-0.357594455,Re,3.0,W,75.0,186.21,7.0,6.0,1.88,1.46,3459.0,5869.0,60.4,20.8,7.83,2.58,74.0,183.84,6.0,6.0,1.93,1.4,3695.0,5828.0,52.3,19.3,7.86,3.23
2146,-2.640471191,Nb,3.0,Ag,41.0,92.91,5.0,5.0,1.98,1.23,2750.0,5017.0,30.0,8.57,6.76,2.07,47.0,107.87,11.0,5.0,1.65,1.42,1235.0,2435.0,11.3,10.5,7.58,0.77
2147,1.30599064,Pd,3.0,Sc,46.0,106.42,10.0,5.0,1.69,1.35,1828.0,3236.0,16.7,12.0,8.34,1.34,21.0,44.96,3.0,4.0,1.84,1.2,1814.0,3109.0,14.1,2.99,6.56,1.2
2148,1.180721538,Ga,3.0,Y,31.0,69.72,13.0,4.0,1.36,1.82,303.0,2477.0,5.6,5.91,6.0,0.48,39.0,88.91,3.0,5.0,2.12,1.11,1795.0,3618.0,11.4,4.47,6.22,0.96
2149,2.648779507,Pt,3.0,Ta,78.0,195.08,10.0,6.0,1.77,1.44,2042.0,4098.0,22.2,21.5,8.96,1.48,73.0,180.95,5.0,6.0,2.0,1.33,3290.0,5731.0,36.6,16.4,7.55,2.34
2150,-0.567698176,Re,3.0,W,75.0,186.21,7.0,6.0,1.88,1.46,3459.0,5869.0,60.4,20.8,7.83,2.58,74.0,183.84,6.0,6.0,1.93,1.4,3695.0,5828.0,52.3,19.3,7.86,3.23
2151,2.554782952,Pt,3.0,Ta,78.0,195.08,10.0,6.0,1.77,1.44,2042.0,4098.0,22.2,21.5,8.96,1.48,73.0,180.95,5.0,6.0,2.0,1.33,3290.0,5731.0,36.6,16.4,7.55,2.34
2152,-0.281501086,Re,3.0,Y,75.0,186.21,7.0,6.0,1.88,1.46,3459.0,5869.0,60.4,20.8,7.83,2.58,39.0,88.91,3.0,5.0,2.12,1.11,1795.0,3618.0,11.4,4.47,6.22,0.96
2153,-1.44640315,Re,3.0,Y,75.0,186.21,7.0,6.0,1.88,1.46,3459.0,5869.0,60.4,20.8,7.83,2.58,39.0,88.91,3.0,5.0,2.12,1.11,1795.0,3618.0,11.4,4.47,6.22,0.96
2154,3.2004790219999997,Hg,3.0,Zn,30.0,65.38,12.0,4.0,1.42,1.66,693.0,1180.0,7.1,7.14,9.39,0.35,,,,,,,,,,,,
2155,0.9935570140000001,Ir,3.0,Sn,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28,50.0,118.71,14.0,5.0,1.45,1.72,505.0,2875.0,7.2,7.26,7.35,0.54
2156,-1.166171067,Re,3.0,Y,75.0,186.21,7.0,6.0,1.88,1.46,3459.0,5869.0,60.4,20.8,7.83,2.58,39.0,88.91,3.0,5.0,2.12,1.11,1795.0,3618.0,11.4,4.47,6.22,0.96
2157,3.1222238439999996,Hg,3.0,Zn,30.0,65.38,12.0,4.0,1.42,1.66,693.0,1180.0,7.1,7.14,9.39,0.35,,,,,,,,,,,,
2158,1.26988195,Y,3.0,Ir,39.0,88.91,3.0,5.0,2.12,1.11,1795.0,3618.0,11.4,4.47,6.22,0.96,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28
2159,1.687589754,Ag,3.0,Ga,47.0,107.87,11.0,5.0,1.65,1.42,1235.0,2435.0,11.3,10.5,7.58,0.77,31.0,69.72,13.0,4.0,1.36,1.82,303.0,2477.0,5.6,5.91,6.0,0.48
2160,1.180901814,Ir,3.0,Sn,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28,50.0,118.71,14.0,5.0,1.45,1.72,505.0,2875.0,7.2,7.26,7.35,0.54
2161,-1.031631727,Re,3.0,Rh,75.0,186.21,7.0,6.0,1.88,1.46,3459.0,5869.0,60.4,20.8,7.83,2.58,45.0,102.91,9.0,5.0,1.73,1.45,2237.0,3968.0,26.6,12.4,7.46,1.99
2162,1.166334743,Zn,3.0,Os,30.0,65.38,12.0,4.0,1.42,1.66,693.0,1180.0,7.1,7.14,9.39,0.35,76.0,190.23,8.0,6.0,1.85,1.52,3306.0,5285.0,57.9,22.59,8.44,2.92
2163,-1.4689548559999999,Re,3.0,Rh,75.0,186.21,7.0,6.0,1.88,1.46,3459.0,5869.0,60.4,20.8,7.83,2.58,45.0,102.91,9.0,5.0,1.73,1.45,2237.0,3968.0,26.6,12.4,7.46,1.99
2164,1.52077744,Rh,3.0,W,45.0,102.91,9.0,5.0,1.73,1.45,2237.0,3968.0,26.6,12.4,7.46,1.99,74.0,183.84,6.0,6.0,1.93,1.4,3695.0,5828.0,52.3,19.3,7.86,3.23
2165,0.754322963,Zn,3.0,Os,30.0,65.38,12.0,4.0,1.42,1.66,693.0,1180.0,7.1,7.14,9.39,0.35,76.0,190.23,8.0,6.0,1.85,1.52,3306.0,5285.0,57.9,22.59,8.44,2.92
2166,1.072436693,Ir,3.0,Zr,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28,40.0,91.22,4.0,5.0,2.06,1.22,2128.0,4682.0,21.0,6.52,6.63,1.57
2167,2.133800394,Tl,3.0,Nb,81.0,204.38,13.0,6.0,1.56,1.44,577.0,1746.0,4.1,11.8,6.11,0.22,41.0,92.91,5.0,5.0,1.98,1.23,2750.0,5017.0,30.0,8.57,6.76,2.07
2168,-0.7842469129999999,Re,3.0,Rh,75.0,186.21,7.0,6.0,1.88,1.46,3459.0,5869.0,60.4,20.8,7.83,2.58,45.0,102.91,9.0,5.0,1.73,1.45,2237.0,3968.0,26.6,12.4,7.46,1.99
2169,0.862523452,Rh,3.0,W,45.0,102.91,9.0,5.0,1.73,1.45,2237.0,3968.0,26.6,12.4,7.46,1.99,74.0,183.84,6.0,6.0,1.93,1.4,3695.0,5828.0,52.3,19.3,7.86,3.23
2170,0.49113609,Zn,3.0,Os,30.0,65.38,12.0,4.0,1.42,1.66,693.0,1180.0,7.1,7.14,9.39,0.35,76.0,190.23,8.0,6.0,1.85,1.52,3306.0,5285.0,57.9,22.59,8.44,2.92
2171,0.356635118,Ir,3.0,Zr,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28,40.0,91.22,4.0,5.0,2.06,1.22,2128.0,4682.0,21.0,6.52,6.63,1.57
2172,-3.068218907,V,3.0,Nb,23.0,50.94,5.0,4.0,1.71,1.45,2183.0,3680.0,21.5,6.0,6.75,2.38,41.0,92.91,5.0,5.0,1.98,1.23,2750.0,5017.0,30.0,8.57,6.76,2.07
2173,1.884676365,Tl,3.0,Nb,81.0,204.38,13.0,6.0,1.56,1.44,577.0,1746.0,4.1,11.8,6.11,0.22,41.0,92.91,5.0,5.0,1.98,1.23,2750.0,5017.0,30.0,8.57,6.76,2.07
2174,-0.461800042,Ir,3.0,Zr,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28,40.0,91.22,4.0,5.0,2.06,1.22,2128.0,4682.0,21.0,6.52,6.63,1.57
2175,-3.01513181,V,3.0,Nb,23.0,50.94,5.0,4.0,1.71,1.45,2183.0,3680.0,21.5,6.0,6.75,2.38,41.0,92.91,5.0,5.0,1.98,1.23,2750.0,5017.0,30.0,8.57,6.76,2.07
2176,-0.83605249,Re,3.0,Zr,75.0,186.21,7.0,6.0,1.88,1.46,3459.0,5869.0,60.4,20.8,7.83,2.58,40.0,91.22,4.0,5.0,2.06,1.22,2128.0,4682.0,21.0,6.52,6.63,1.57
2177,-0.310602844,Ir,3.0,Zr,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28,40.0,91.22,4.0,5.0,2.06,1.22,2128.0,4682.0,21.0,6.52,6.63,1.57
2178,-1.430462585,Re,3.0,Zr,75.0,186.21,7.0,6.0,1.88,1.46,3459.0,5869.0,60.4,20.8,7.83,2.58,40.0,91.22,4.0,5.0,2.06,1.22,2128.0,4682.0,21.0,6.52,6.63,1.57
2179,-1.822306785,La,3.0,Zr,57.0,138.91,4.0,6.0,1.95,1.08,1191.0,3737.0,6.2,6.15,5.58,0.7,40.0,91.22,4.0,5.0,2.06,1.22,2128.0,4682.0,21.0,6.52,6.63,1.57
2180,-1.894309059,Re,3.0,Zr,75.0,186.21,7.0,6.0,1.88,1.46,3459.0,5869.0,60.4,20.8,7.83,2.58,40.0,91.22,4.0,5.0,2.06,1.22,2128.0,4682.0,21.0,6.52,6.63,1.57
2181,-3.7123152210000003,Sc,3.0,La,21.0,44.96,3.0,4.0,1.84,1.2,1814.0,3109.0,14.1,2.99,6.56,1.2,57.0,138.91,4.0,6.0,1.95,1.08,1191.0,3737.0,6.2,6.15,5.58,0.7
2182,-1.628345946,Re,3.0,Zr,75.0,186.21,7.0,6.0,1.88,1.46,3459.0,5869.0,60.4,20.8,7.83,2.58,40.0,91.22,4.0,5.0,2.06,1.22,2128.0,4682.0,21.0,6.52,6.63,1.57
2183,-3.588972548,Ti,3.0,Zn,22.0,47.87,4.0,4.0,1.76,1.32,1941.0,3560.0,14.2,4.51,6.83,1.93,30.0,65.38,12.0,4.0,1.42,1.66,693.0,1180.0,7.1,7.14,9.39,0.35
2184,-3.690138623,Sc,3.0,La,21.0,44.96,3.0,4.0,1.84,1.2,1814.0,3109.0,14.1,2.99,6.56,1.2,57.0,138.91,4.0,6.0,1.95,1.08,1191.0,3737.0,6.2,6.15,5.58,0.7
2185,1.829105005,Ir,3.0,W,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28,74.0,183.84,6.0,6.0,1.93,1.4,3695.0,5828.0,52.3,19.3,7.86,3.23
2186,-3.333296563,Ti,3.0,Zn,22.0,47.87,4.0,4.0,1.76,1.32,1941.0,3560.0,14.2,4.51,6.83,1.93,30.0,65.38,12.0,4.0,1.42,1.66,693.0,1180.0,7.1,7.14,9.39,0.35
2187,-3.408458895,Sc,3.0,La,21.0,44.96,3.0,4.0,1.84,1.2,1814.0,3109.0,14.1,2.99,6.56,1.2,57.0,138.91,4.0,6.0,1.95,1.08,1191.0,3737.0,6.2,6.15,5.58,0.7
2188,2.491068313,Hg,3.0,V,23.0,50.94,5.0,4.0,1.71,1.45,2183.0,3680.0,21.5,6.0,6.75,2.38,,,,,,,,,,,,
2189,1.132019011,Ir,3.0,W,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28,74.0,183.84,6.0,6.0,1.93,1.4,3695.0,5828.0,52.3,19.3,7.86,3.23
2190,-1.70407822,Mo,3.0,Ru,44.0,101.07,8.0,5.0,1.78,1.42,2607.0,4423.0,38.6,12.1,7.36,2.58,,,,,,,,,,,,
2191,-3.471111609,Sc,3.0,La,21.0,44.96,3.0,4.0,1.84,1.2,1814.0,3109.0,14.1,2.99,6.56,1.2,57.0,138.91,4.0,6.0,1.95,1.08,1191.0,3737.0,6.2,6.15,5.58,0.7
2192,-2.5846835009999998,Nb,3.0,Sc,41.0,92.91,5.0,5.0,1.98,1.23,2750.0,5017.0,30.0,8.57,6.76,2.07,21.0,44.96,3.0,4.0,1.84,1.2,1814.0,3109.0,14.1,2.99,6.56,1.2
2193,-1.9069140519999999,Mo,3.0,Ru,44.0,101.07,8.0,5.0,1.78,1.42,2607.0,4423.0,38.6,12.1,7.36,2.58,,,,,,,,,,,,
2194,-2.5695028140000002,Nb,3.0,Sc,41.0,92.91,5.0,5.0,1.98,1.23,2750.0,5017.0,30.0,8.57,6.76,2.07,21.0,44.96,3.0,4.0,1.84,1.2,1814.0,3109.0,14.1,2.99,6.56,1.2
2195,-1.303421069,Mo,3.0,Ru,44.0,101.07,8.0,5.0,1.78,1.42,2607.0,4423.0,38.6,12.1,7.36,2.58,,,,,,,,,,,,
2196,-1.4089242309999999,W,3.0,Hf,74.0,183.84,6.0,6.0,1.93,1.4,3695.0,5828.0,52.3,19.3,7.86,3.23,72.0,178.49,4.0,6.0,2.08,1.23,2506.0,4876.0,27.2,13.3,6.83,1.71
2197,-1.191606228,In,3.0,W,49.0,114.82,13.0,5.0,1.56,1.49,430.0,2345.0,3.3,7.31,5.79,0.3,74.0,183.84,6.0,6.0,1.93,1.4,3695.0,5828.0,52.3,19.3,7.86,3.23
2198,-3.0521021489999995,Ti,3.0,La,22.0,47.87,4.0,4.0,1.76,1.32,1941.0,3560.0,14.2,4.51,6.83,1.93,57.0,138.91,4.0,6.0,1.95,1.08,1191.0,3737.0,6.2,6.15,5.58,0.7
2199,-1.605506615,Mo,3.0,Ru,44.0,101.07,8.0,5.0,1.78,1.42,2607.0,4423.0,38.6,12.1,7.36,2.58,,,,,,,,,,,,
2200,0.901678729,In,3.0,Cr,49.0,114.82,13.0,5.0,1.56,1.49,430.0,2345.0,3.3,7.31,5.79,0.3,24.0,52.0,6.0,4.0,1.66,1.56,2180.0,2944.0,21.0,7.15,6.77,3.2
2201,1.491179482,Pd,3.0,Cu,46.0,106.42,10.0,5.0,1.69,1.35,1828.0,3236.0,16.7,12.0,8.34,1.34,29.0,63.55,11.0,4.0,1.45,1.75,1358.0,2835.0,12.9,8.96,7.73,1.31
2202,0.709124718,In,3.0,Cr,49.0,114.82,13.0,5.0,1.56,1.49,430.0,2345.0,3.3,7.31,5.79,0.3,24.0,52.0,6.0,4.0,1.66,1.56,2180.0,2944.0,21.0,7.15,6.77,3.2
2203,0.519157149,Zn,3.0,Al,30.0,65.38,12.0,4.0,1.42,1.66,693.0,1180.0,7.1,7.14,9.39,0.35,13.0,26.98,13.0,3.0,1.18,1.47,933.0,2792.0,10.8,2.7,5.99,0.8
2204,1.526073456,Pd,3.0,Cu,46.0,106.42,10.0,5.0,1.69,1.35,1828.0,3236.0,16.7,12.0,8.34,1.34,29.0,63.55,11.0,4.0,1.45,1.75,1358.0,2835.0,12.9,8.96,7.73,1.31
2205,-0.500559937,Zn,3.0,Al,30.0,65.38,12.0,4.0,1.42,1.66,693.0,1180.0,7.1,7.14,9.39,0.35,13.0,26.98,13.0,3.0,1.18,1.47,933.0,2792.0,10.8,2.7,5.99,0.8
2206,1.316093411,Pd,3.0,Cu,46.0,106.42,10.0,5.0,1.69,1.35,1828.0,3236.0,16.7,12.0,8.34,1.34,29.0,63.55,11.0,4.0,1.45,1.75,1358.0,2835.0,12.9,8.96,7.73,1.31
2207,-2.585715629,Ag,3.0,Ta,47.0,107.87,11.0,5.0,1.65,1.42,1235.0,2435.0,11.3,10.5,7.58,0.77,73.0,180.95,5.0,6.0,2.0,1.33,3290.0,5731.0,36.6,16.4,7.55,2.34
2208,-0.9428658790000001,W,3.0,Ag,74.0,183.84,6.0,6.0,1.93,1.4,3695.0,5828.0,52.3,19.3,7.86,3.23,47.0,107.87,11.0,5.0,1.65,1.42,1235.0,2435.0,11.3,10.5,7.58,0.77
2209,1.425785901,Pd,3.0,Cu,46.0,106.42,10.0,5.0,1.69,1.35,1828.0,3236.0,16.7,12.0,8.34,1.34,29.0,63.55,11.0,4.0,1.45,1.75,1358.0,2835.0,12.9,8.96,7.73,1.31
2210,0.531892893,Hf,3.0,Os,72.0,178.49,4.0,6.0,2.08,1.23,2506.0,4876.0,27.2,13.3,6.83,1.71,76.0,190.23,8.0,6.0,1.85,1.52,3306.0,5285.0,57.9,22.59,8.44,2.92
2211,2.228581726,Ag,3.0,Pd,47.0,107.87,11.0,5.0,1.65,1.42,1235.0,2435.0,11.3,10.5,7.58,0.77,46.0,106.42,10.0,5.0,1.69,1.35,1828.0,3236.0,16.7,12.0,8.34,1.34
2212,3.4445075839999997,W,3.0,Ag,74.0,183.84,6.0,6.0,1.93,1.4,3695.0,5828.0,52.3,19.3,7.86,3.23,47.0,107.87,11.0,5.0,1.65,1.42,1235.0,2435.0,11.3,10.5,7.58,0.77
2213,2.538899259,Ag,3.0,Pd,47.0,107.87,11.0,5.0,1.65,1.42,1235.0,2435.0,11.3,10.5,7.58,0.77,46.0,106.42,10.0,5.0,1.69,1.35,1828.0,3236.0,16.7,12.0,8.34,1.34
2214,1.956591019,Ag,3.0,Pd,47.0,107.87,11.0,5.0,1.65,1.42,1235.0,2435.0,11.3,10.5,7.58,0.77,46.0,106.42,10.0,5.0,1.69,1.35,1828.0,3236.0,16.7,12.0,8.34,1.34
2215,0.48735425200000004,In,3.0,Pb,49.0,114.82,13.0,5.0,1.56,1.49,430.0,2345.0,3.3,7.31,5.79,0.3,82.0,207.2,14.0,6.0,1.54,1.55,601.0,2022.0,4.8,11.3,7.42,0.25
2216,2.280595878,Au,3.0,Zr,79.0,196.97,11.0,6.0,1.74,1.42,1337.0,3129.0,12.7,19.3,9.23,0.74,40.0,91.22,4.0,5.0,2.06,1.22,2128.0,4682.0,21.0,6.52,6.63,1.57
2217,1.979604638,Ag,3.0,Pd,47.0,107.87,11.0,5.0,1.65,1.42,1235.0,2435.0,11.3,10.5,7.58,0.77,46.0,106.42,10.0,5.0,1.69,1.35,1828.0,3236.0,16.7,12.0,8.34,1.34
2218,-0.7426820690000001,Rh,3.0,Re,45.0,102.91,9.0,5.0,1.73,1.45,2237.0,3968.0,26.6,12.4,7.46,1.99,75.0,186.21,7.0,6.0,1.88,1.46,3459.0,5869.0,60.4,20.8,7.83,2.58
2219,0.02011656,Os,3.0,Ir,76.0,190.23,8.0,6.0,1.85,1.52,3306.0,5285.0,57.9,22.59,8.44,2.92,77.0,192.22,9.0,6.0,1.8,1.55,2719.0,4701.0,41.1,22.5,8.97,2.28
2220,0.651481755,In,3.0,Pb,49.0,114.82,13.0,5.0,1.56,1.49,430.0,2345.0,3.3,7.31,5.79,0.3,82.0,207.2,14.0,6.0,1.54,1.55,601.0,2022.0,4.8,11.3,7.42,0.25
2221,3.1572265280000003,Au,3.0,Zr,79.0,196.97,11.0,6.0,1.74,1.42,1337.0,3129.0,12.7,19.3,9.23,0.74,40.0,91.22,4.0,5.0,2.06,1.22,2128.0,4682.0,21.0,6.52,6.63,1.57
