Equation,activationEnergy,chemicalComposition,facet,reactionEnergy
H2O(g) - H2(g) + * -> O*,,Au9Hf3,111,-1.3445822
H2O(g) - H2(g) + * -> O*,,Cr9In3,111,3.45795831
H2O(g) - H2(g) + * -> O*,,Ir3W9,111,1.59246121
H2O(g) - H2(g) + * -> O*,,Pd3Sc9,111,1.63093606
H2O(g) - H2(g) + * -> O*,,Hf9Y3,111,0.59257659
H2O(g) - H2(g) + * -> O*,,Hf9Ti3,111,-1.0001633
H2O(g) - H2(g) + * -> O*,,Ti3V9,111,-1.2734083
H2O(g) - H2(g) + * -> O*,,Cr3Pb9,111,-1.2137102
H2O(g) - H2(g) + * -> O*,,Al9Au3,111,3.29990738
H2O(g) - H2(g) + * -> O*,,Ti3V9,111,-0.5042782
H2O(g) - H2(g) + * -> O*,,Os9V3,111,0.37767374
H2O(g) - H2(g) + * -> O*,,Os9V3,111,-0.2367109
H2O(g) - H2(g) + * -> O*,,Au3Hf9,111,2.4662284
H2O(g) - H2(g) + * -> O*,,Cr9Tl3,111,3.98209977
H2O(g) - H2(g) + * -> O*,,Pb9Y3,111,0.15610028
H2O(g) - H2(g) + * -> O*,,La9Zn3,111,-3.1227674
H2O(g) - H2(g) + * -> O*,,Pb9Re3,111,-1.1872165
H2O(g) - H2(g) + * -> O*,,La9Mn3,111,-3.1154708
H2O(g) - H2(g) + * -> O*,,La9Zn3,111,-2.8364013
H2O(g) - H2(g) + * -> O*,,Au3Cd9,111,0.95831895
H2O(g) - H2(g) + * -> O*,,Cd9Re3,111,-1.0165551
H2O(g) - H2(g) + * -> O*,,Pb9Tl3,111,3.12719264
H2O(g) - H2(g) + * -> O*,,La9Mn3,111,-2.8918059
H2O(g) - H2(g) + * -> O*,,Au3Cd9,111,0.91104584
H2O(g) - H2(g) + * -> O*,,Ir9Zn3,111,3.2553486
H2O(g) - H2(g) + * -> O*,,La9Mn3,111,-2.5716929
H2O(g) - H2(g) + * -> O*,,Au3Cd9,111,1.4797107
H2O(g) - H2(g) + * -> O*,,Cd3Nb9,111,-0.9953373
H2O(g) - H2(g) + * -> O*,,Ta3Y9,111,-2.1103888
H2O(g) - H2(g) + * -> O*,,Os9Tc3,111,0.66904589
H2O(g) - H2(g) + * -> O*,,La9Mn3,111,-2.7174525
H2O(g) - H2(g) + * -> O*,,Cd3Nb9,111,2.95979202
H2O(g) - H2(g) + * -> O*,,Os9Tc3,111,0.25020038
H2O(g) - H2(g) + * -> O*,,Ir9La3,111,-0.4110311
H2O(g) - H2(g) + * -> O*,,Os9Zn3,111,3.36863041
H2O(g) - H2(g) + * -> O*,,Ag3W9,111,-2.3247907
H2O(g) - H2(g) + * -> O*,,Ir3La9,111,-3.1954682
H2O(g) - H2(g) + * -> O*,,Ga9Y3,111,-0.8837558
H2O(g) - H2(g) + * -> O*,,Ir3La9,111,-2.6543622
H2O(g) - H2(g) + * -> O*,,Ga9Nb3,111,1.1501973
H2O(g) - H2(g) + * -> O*,,Ag3Cd9,111,0.99359497
H2O(g) - H2(g) + * -> O*,,Au9Sc3,111,3.12576132
H2O(g) - H2(g) + * -> O*,,Ga9Nb3,111,0.63241936
H2O(g) - H2(g) + * -> O*,,Ag3W9,111,-1.9610201
H2O(g) - H2(g) + * -> O*,,Pd3Pt9,111,1.34001371
H2O(g) - H2(g) + * -> O*,,Ni9Sn3,111,0.58127203
H2O(g) - H2(g) + * -> O*,,Au9Sc3,111,0.10188772
H2O(g) - H2(g) + * -> O*,,Ta3V9,111,-1.189468
H2O(g) - H2(g) + * -> O*,,V9Y3,111,-1.4990257
H2O(g) - H2(g) + * -> O*,,Pd3Pt9,111,1.50989656
H2O(g) - H2(g) + * -> O*,,Cd9Ta3,111,1.57324956
H2O(g) - H2(g) + * -> O*,,Cd9V3,111,1.45604115
H2O(g) - H2(g) + * -> O*,,Ta3V9,111,-1.006014
H2O(g) - H2(g) + * -> O*,,Ga9Ru3,111,0.19452371
H2O(g) - H2(g) + * -> O*,,Pd3Pt9,111,1.30602452
H2O(g) - H2(g) + * -> O*,,Pt9Tc3,111,2.01776126
H2O(g) - H2(g) + * -> O*,,Pt3Tc9,111,-0.8606791
H2O(g) - H2(g) + * -> O*,,Cd9V3,111,1.75609537
H2O(g) - H2(g) + * -> O*,,Ga9Ru3,111,0.19209142
H2O(g) - H2(g) + * -> O*,,Pd3Pt9,111,1.67506381
H2O(g) - H2(g) + * -> O*,,Pt9Tc3,111,2.18345069
H2O(g) - H2(g) + * -> O*,,La3Pd9,111,0.92733893
H2O(g) - H2(g) + * -> O*,,Hg9Pd3,111,2.49852029
H2O(g) - H2(g) + * -> O*,,Ir9Nb3,111,-0.4383399
H2O(g) - H2(g) + * -> O*,,Ga9Ru3,111,0.45277158
H2O(g) - H2(g) + * -> O*,,La3Pd9,111,0.08708173
H2O(g) - H2(g) + * -> O*,,Hg9Nb3,111,2.40068325
H2O(g) - H2(g) + * -> O*,,Hg9Pd3,111,2.55827077
H2O(g) - H2(g) + * -> O*,,Pb9Tc3,111,-0.4780243
H2O(g) - H2(g) + * -> O*,,La9Y3,111,-0.8370697
H2O(g) - H2(g) + * -> O*,,In9Ta3,111,1.24832768
H2O(g) - H2(g) + * -> O*,,Cd9Nb3,111,-1.8239904
H2O(g) - H2(g) + * -> O*,,In9Ta3,111,0.87487538
H2O(g) - H2(g) + * -> O*,,Hf3Ni9,111,0.28769834
H2O(g) - H2(g) + * -> O*,,Pt9W3,111,2.51925754
H2O(g) - H2(g) + * -> O*,,Pt9Tc3,111,-0.2974547
H2O(g) - H2(g) + * -> O*,,Pt9W3,111,2.63020393
H2O(g) - H2(g) + * -> O*,,Co9Os3,111,1.4621067
H2O(g) - H2(g) + * -> O*,,Ag3In9,111,0.55550693
H2O(g) - H2(g) + * -> O*,,W9Zr3,111,-1.8003762
H2O(g) - H2(g) + * -> O*,,Cr9Sn3,111,-1.3425682
H2O(g) - H2(g) + * -> O*,,Cd3Cu9,111,0.82320844
H2O(g) - H2(g) + * -> O*,,Mo9Tl3,111,-1.2702622
H2O(g) - H2(g) + * -> O*,,Ag3In9,111,0.61468149
H2O(g) - H2(g) + * -> O*,,W9Zr3,111,-1.954731
H2O(g) - H2(g) + * -> O*,,Cr9Sn3,111,-1.5176982
H2O(g) - H2(g) + * -> O*,,Cu9Hf3,111,0.63211201
H2O(g) - H2(g) + * -> O*,,Mo9Tl3,111,-1.6150966
H2O(g) - H2(g) + * -> O*,,Ag3In9,111,0.73107941
H2O(g) - H2(g) + * -> O*,,Cu9Hf3,111,0.37860613
H2O(g) - H2(g) + * -> O*,,Ga9V3,111,0.63766164
H2O(g) - H2(g) + * -> O*,,Ir9Ru3,111,1.59789137
H2O(g) - H2(g) + * -> O*,,La9W3,111,-2.8068119
H2O(g) - H2(g) + * -> O*,,Cu3Sc9,111,-3.9590938
H2O(g) - H2(g) + * -> O*,,Ag9Ni3,111,2.19861805
H2O(g) - H2(g) + * -> O*,,Cu9Hf3,111,-1.5191491
H2O(g) - H2(g) + * -> O*,,Ir9Ru3,111,1.21346336
H2O(g) - H2(g) + * -> O*,,La9W3,111,-2.5869033
H2O(g) - H2(g) + * -> O*,,La9W3,111,-2.4880046
H2O(g) - H2(g) + * -> O*,,Cr3Rh9,111,-0.5306035
H2O(g) - H2(g) + * -> O*,,Au3Tl9,111,1.18729295
H2O(g) - H2(g) + * -> O*,,Al3Pd9,111,0.41316133
H2O(g) - H2(g) + * -> O*,,La9W3,111,-2.6290783
H2O(g) - H2(g) + * -> O*,,Au3Tl9,111,1.07545348
H2O(g) - H2(g) + * -> O*,,Os9Zr3,111,0.61575457
H2O(g) - H2(g) + * -> O*,,La3Pb9,111,0.05705479
H2O(g) - H2(g) + * -> O*,,Co9Os3,111,0.01893205
H2O(g) - H2(g) + * -> O*,,Pd9Tl3,111,1.78562135
H2O(g) - H2(g) + * -> O*,,Re3Y9,111,-0.7876384
H2O(g) - H2(g) + * -> O*,,Cd3Cr9,111,-1.4693818
H2O(g) - H2(g) + * -> O*,,Cd3Cr9,111,-2.0626996
H2O(g) - H2(g) + * -> O*,,Cr9Zr3,111,-1.8060443
H2O(g) - H2(g) + * -> O*,,Mo9Nb3,111,-2.2521345
H2O(g) - H2(g) + * -> O*,,La3Zn9,111,0.04178594
H2O(g) - H2(g) + * -> O*,,In9Ti3,111,-0.8857235
H2O(g) - H2(g) + * -> O*,,Ag3Ga9,111,0.24297358
H2O(g) - H2(g) + * -> O*,,Ag3Ga9,111,0.28265335
H2O(g) - H2(g) + * -> O*,,Ag3Ga9,111,0.41962294
H2O(g) - H2(g) + * -> O*,,Cr9Cu3,111,-0.7455967
H2O(g) - H2(g) + * -> O*,,Cu3Ru9,111,-0.6367767
H2O(g) - H2(g) + * -> O*,,Cd9Zr3,111,-1.5319478
H2O(g) - H2(g) + * -> O*,,Cu3Ru9,111,-0.6824933
H2O(g) - H2(g) + * -> O*,,Au3Pd9,111,1.40228465
H2O(g) - H2(g) + * -> O*,,Cu3Ru9,111,0.34278534
H2O(g) - H2(g) + * -> O*,,Pb9Ta3,111,-2.0600483
H2O(g) - H2(g) + * -> O*,,Au3Pd9,111,1.63489491
H2O(g) - H2(g) + * -> O*,,Cu3Ru9,111,0.2303162
H2O(g) - H2(g) + * -> O*,,Pd3Zr9,111,-3.5298913
H2O(g) - H2(g) + * -> O*,,Au3Pd9,111,1.84578069
H2O(g) - H2(g) + * -> O*,,Pd3Zr9,111,-3.1872894
H2O(g) - H2(g) + * -> O*,,Au3Pd9,111,1.99148676
H2O(g) - H2(g) + * -> O*,,Hg3La9,111,-3.2596514
H2O(g) - H2(g) + * -> O*,,Hg3La9,111,-2.9534475
H2O(g) - H2(g) + * -> O*,,Al9Ir3,111,-1.7639992
H2O(g) - H2(g) + * -> O*,,In9Mo3,111,0.91187048
H2O(g) - H2(g) + * -> O*,,In9Mo3,111,0.57934465
H2O(g) - H2(g) + * -> O*,,V3Y9,111,-3.4516596
H2O(g) - H2(g) + * -> O*,,Cd9Mo3,111,-1.3701986
H2O(g) - H2(g) + * -> O*,,Cr9Ru3,111,-2.1765649
H2O(g) - H2(g) + * -> O*,,V3Y9,111,-3.4093763
H2O(g) - H2(g) + * -> O*,,Au3Re9,111,-0.7946739
H2O(g) - H2(g) + * -> O*,,Au3Re9,111,-1.5151225
H2O(g) - H2(g) + * -> O*,,Re9Ru3,111,-0.9140779
H2O(g) - H2(g) + * -> O*,,Re9Ru3,111,-1.3479698
H2O(g) - H2(g) + * -> O*,,Pb9V3,111,1.17938491
H2O(g) - H2(g) + * -> O*,,Ga3Re9,111,-1.3554258
H2O(g) - H2(g) + * -> O*,,Re9Ru3,111,-0.5140418
H2O(g) - H2(g) + * -> O*,,Au9Ti3,111,2.33345821
H2O(g) - H2(g) + * -> O*,,Mo9Zn3,111,-1.8792984
H2O(g) - H2(g) + * -> O*,,Sc3Sn9,111,1.32710872
H2O(g) - H2(g) + * -> O*,,Re9Ru3,111,-1.0692331
H2O(g) - H2(g) + * -> O*,,Au9Ti3,111,3.18229352
H2O(g) - H2(g) + * -> O*,,Mo9Sc3,111,-1.5813937
H2O(g) - H2(g) + * -> O*,,La9Ti3,111,-2.8647359
H2O(g) - H2(g) + * -> O*,,Sc3Sn9,111,0.8963838
H2O(g) - H2(g) + * -> O*,,Pd3Ta9,111,-3.1019224
H2O(g) - H2(g) + * -> O*,,Mo9Sc3,111,-1.9129821
H2O(g) - H2(g) + * -> O*,,Pd9V3,111,1.88824242
H2O(g) - H2(g) + * -> O*,,La9Ti3,111,-2.7288912
H2O(g) - H2(g) + * -> O*,,Pb9Ta3,111,1.04737365
H2O(g) - H2(g) + * -> O*,,Sc3Sn9,111,-0.3706867
H2O(g) - H2(g) + * -> O*,,Pd3Ta9,111,-2.8085773
H2O(g) - H2(g) + * -> O*,,Hg9Re3,111,2.76971003
H2O(g) - H2(g) + * -> O*,,Mo9Sc3,111,-2.2670658
H2O(g) - H2(g) + * -> O*,,Mo9Pd3,111,-1.9568245
H2O(g) - H2(g) + * -> O*,,La9Ti3,111,-3.1703933
H2O(g) - H2(g) + * -> O*,,Sc3Sn9,111,-0.277389
H2O(g) - H2(g) + * -> O*,,Cd3Hf9,111,-3.8530706
H2O(g) - H2(g) + * -> O*,,Hf9Sn3,111,-3.6153634
H2O(g) - H2(g) + * -> O*,,Mo9Pd3,111,-2.116072
H2O(g) - H2(g) + * -> O*,,La9Ti3,111,-3.1653766
H2O(g) - H2(g) + * -> O*,,Au3Ti9,111,-3.6818035
H2O(g) - H2(g) + * -> O*,,Hf9Sn3,111,-3.2713643
H2O(g) - H2(g) + * -> O*,,Hg9In3,111,2.68178773
H2O(g) - H2(g) + * -> O*,,Ni3Ta9,111,-2.9686175
H2O(g) - H2(g) + * -> O*,,Au3Ti9,111,-3.4068103
H2O(g) - H2(g) + * -> O*,,Co9Rh3,111,-0.0412104
H2O(g) - H2(g) + * -> O*,,Ga3Ti9,111,-3.4611174
H2O(g) - H2(g) + * -> O*,,Mo3Ru9,111,-0.6822461
H2O(g) - H2(g) + * -> O*,,Co9Rh3,111,-0.0026386
H2O(g) - H2(g) + * -> O*,,Hg9Tc3,111,2.6374076
H2O(g) - H2(g) + * -> O*,,Ga3Ti9,111,-3.2352233
H2O(g) - H2(g) + * -> O*,,Al9La3,111,-1.1985752
H2O(g) - H2(g) + * -> O*,,Co9Rh3,111,0.19342437
H2O(g) - H2(g) + * -> O*,,Hg9Tc3,111,2.92934343
H2O(g) - H2(g) + * -> O*,,Ir9Y3,111,0.63859621
H2O(g) - H2(g) + * -> O*,,Cd3Ga9,111,0.06890521
H2O(g) - H2(g) + * -> O*,,Cd9Rh3,111,1.30525172
H2O(g) - H2(g) + * -> O*,,Co9Rh3,111,0.11679412
H2O(g) - H2(g) + * -> O*,,Ir9Y3,111,-0.0687526
H2O(g) - H2(g) + * -> O*,,In3Pd9,111,1.81275341
H2O(g) - H2(g) + * -> O*,,Cd3Ga9,111,0.27696903
H2O(g) - H2(g) + * -> O*,,Ir9Y3,111,-0.4634969
H2O(g) - H2(g) + * -> O*,,Cd3Ga9,111,0.19052118
H2O(g) - H2(g) + * -> O*,,Hg9Ti3,111,2.32114492
H2O(g) - H2(g) + * -> O*,,Cu3Os9,111,-0.6088183
H2O(g) - H2(g) + * -> O*,,Ir9Y3,111,-0.0950764
H2O(g) - H2(g) + * -> O*,,Cd3Ga9,111,0.24656711
H2O(g) - H2(g) + * -> O*,,Hg9Ti3,111,2.91763356
H2O(g) - H2(g) + * -> O*,,Cu3Os9,111,-0.7398831
H2O(g) - H2(g) + * -> O*,,Nb9W3,111,-3.0278935
H2O(g) - H2(g) + * -> O*,,Cu3Os9,111,0.37445408
H2O(g) - H2(g) + * -> O*,,Cu3Re9,111,-1.0309861
H2O(g) - H2(g) + * -> O*,,Cr3Cu9,111,0.74219322
H2O(g) - H2(g) + * -> O*,,Re3Zn9,111,1.54981825
H2O(g) - H2(g) + * -> O*,,Pb9Sc3,111,-0.5721238
H2O(g) - H2(g) + * -> O*,,Mo9V3,111,-2.6974097
H2O(g) - H2(g) + * -> O*,,Nb3W9,111,-2.0782769
H2O(g) - H2(g) + * -> O*,,Cu3Re9,111,-1.455516
H2O(g) - H2(g) + * -> O*,,Cr3V9,111,-3.2995441
H2O(g) - H2(g) + * -> O*,,Nb3W9,111,-2.2058938
H2O(g) - H2(g) + * -> O*,,Cr3V9,111,-3.216417
H2O(g) - H2(g) + * -> O*,,Ga3Hf9,111,-3.6378117
H2O(g) - H2(g) + * -> O*,,Ag9Au3,111,2.20836299
H2O(g) - H2(g) + * -> O*,,Ag9Re3,111,-1.9437459
H2O(g) - H2(g) + * -> O*,,In3Ir9,111,0.91295866
H2O(g) - H2(g) + * -> O*,,Nb9V3,111,-3.1468843
H2O(g) - H2(g) + * -> O*,,Ag9Au3,111,2.31125644
H2O(g) - H2(g) + * -> O*,,La3Mo9,111,-1.418689
H2O(g) - H2(g) + * -> O*,,In3Ir9,111,0.49100452
H2O(g) - H2(g) + * -> O*,,In3Y9,111,-3.8058693
H2O(g) - H2(g) + * -> O*,,Ag9Au3,111,2.10328174
H2O(g) - H2(g) + * -> O*,,Cu3Ti9,111,-3.5572352
H2O(g) - H2(g) + * -> O*,,Cu9Ir3,111,1.06957936
H2O(g) - H2(g) + * -> O*,,In3Ir9,111,0.8568658
H2O(g) - H2(g) + * -> O*,,Au9Tc3,111,2.3254216
H2O(g) - H2(g) + * -> O*,,Ir9Pt3,111,0.41415141
H2O(g) - H2(g) + * -> O*,,Ag9Au3,111,2.22520425
H2O(g) - H2(g) + * -> O*,,In3Ir9,111,1.08277117
H2O(g) - H2(g) + * -> O*,,Au9Tc3,111,3.25620998
H2O(g) - H2(g) + * -> O*,,Ir9Pt3,111,0.63144016
H2O(g) - H2(g) + * -> O*,,Ir9Pt3,111,0.95557237
H2O(g) - H2(g) + * -> O*,,Mo3Pd9,111,-1.4427224
H2O(g) - H2(g) + * -> O*,,Ag3Nb9,111,-2.8370118
H2O(g) - H2(g) + * -> O*,,Re9W3,111,-0.3575945
H2O(g) - H2(g) + * -> O*,,Ag3Nb9,111,-2.6404712
H2O(g) - H2(g) + * -> O*,,Pd9Sc3,111,1.30599064
H2O(g) - H2(g) + * -> O*,,Ga9Y3,111,1.18072154
H2O(g) - H2(g) + * -> O*,,Pt9Ta3,111,2.64877951
H2O(g) - H2(g) + * -> O*,,Re9W3,111,-0.5676982
H2O(g) - H2(g) + * -> O*,,Pt9Ta3,111,2.55478295
H2O(g) - H2(g) + * -> O*,,Re9Y3,111,-0.2815011
H2O(g) - H2(g) + * -> O*,,Re9Y3,111,-1.4464031
H2O(g) - H2(g) + * -> O*,,Hg9Zn3,111,3.20047902
H2O(g) - H2(g) + * -> O*,,Ir9Sn3,111,0.99355701
H2O(g) - H2(g) + * -> O*,,Re9Y3,111,-1.1661711
H2O(g) - H2(g) + * -> O*,,Hg9Zn3,111,3.12222384
H2O(g) - H2(g) + * -> O*,,Ir3Y9,111,1.26988195
H2O(g) - H2(g) + * -> O*,,Ag9Ga3,111,1.68758975
H2O(g) - H2(g) + * -> O*,,Ir9Sn3,111,1.18090181
H2O(g) - H2(g) + * -> O*,,Re9Rh3,111,-1.0316317
H2O(g) - H2(g) + * -> O*,,Os3Zn9,111,1.16633474
H2O(g) - H2(g) + * -> O*,,Re9Rh3,111,-1.4689549
H2O(g) - H2(g) + * -> O*,,Rh9W3,111,1.52077744
H2O(g) - H2(g) + * -> O*,,Os3Zn9,111,0.75432296
H2O(g) - H2(g) + * -> O*,,Ir9Zr3,111,1.07243669
H2O(g) - H2(g) + * -> O*,,Nb3Tl9,111,2.13380039
H2O(g) - H2(g) + * -> O*,,Re9Rh3,111,-0.7842469
H2O(g) - H2(g) + * -> O*,,Rh9W3,111,0.86252345
H2O(g) - H2(g) + * -> O*,,Os3Zn9,111,0.49113609
H2O(g) - H2(g) + * -> O*,,Ir9Zr3,111,0.35663512
H2O(g) - H2(g) + * -> O*,,Nb3V9,111,-3.0682189
H2O(g) - H2(g) + * -> O*,,Nb3Tl9,111,1.88467637
H2O(g) - H2(g) + * -> O*,,Ir9Zr3,111,-0.4618
H2O(g) - H2(g) + * -> O*,,Nb3V9,111,-3.0151318
H2O(g) - H2(g) + * -> O*,,Re9Zr3,111,-0.8360525
H2O(g) - H2(g) + * -> O*,,Ir9Zr3,111,-0.3106028
H2O(g) - H2(g) + * -> O*,,Re9Zr3,111,-1.4304626
H2O(g) - H2(g) + * -> O*,,La9Zr3,111,-1.8223068
H2O(g) - H2(g) + * -> O*,,Re9Zr3,111,-1.8943091
H2O(g) - H2(g) + * -> O*,,La3Sc9,111,-3.7123152
H2O(g) - H2(g) + * -> O*,,Re9Zr3,111,-1.6283459
H2O(g) - H2(g) + * -> O*,,Ti9Zn3,111,-3.5889725
H2O(g) - H2(g) + * -> O*,,La3Sc9,111,-3.6901386
H2O(g) - H2(g) + * -> O*,,Ir9W3,111,1.829105
H2O(g) - H2(g) + * -> O*,,Ti9Zn3,111,-3.3332966
H2O(g) - H2(g) + * -> O*,,La3Sc9,111,-3.4084589
H2O(g) - H2(g) + * -> O*,,Hg9V3,111,2.49106831
H2O(g) - H2(g) + * -> O*,,Ir9W3,111,1.13201901
H2O(g) - H2(g) + * -> O*,,Mo9Ru3,111,-1.7040782
H2O(g) - H2(g) + * -> O*,,La3Sc9,111,-3.4711116
H2O(g) - H2(g) + * -> O*,,Nb9Sc3,111,-2.5846835
H2O(g) - H2(g) + * -> O*,,Mo9Ru3,111,-1.9069141
H2O(g) - H2(g) + * -> O*,,Nb9Sc3,111,-2.5695028
H2O(g) - H2(g) + * -> O*,,Mo9Ru3,111,-1.3034211
H2O(g) - H2(g) + * -> O*,,Hf3W9,111,-1.4089242
H2O(g) - H2(g) + * -> O*,,In9W3,111,-1.1916062
H2O(g) - H2(g) + * -> O*,,La3Ti9,111,-3.0521021
H2O(g) - H2(g) + * -> O*,,Mo9Ru3,111,-1.6055066
H2O(g) - H2(g) + * -> O*,,Cr3In9,111,0.90167873
H2O(g) - H2(g) + * -> O*,,Cu3Pd9,111,1.49117948
H2O(g) - H2(g) + * -> O*,,Cr3In9,111,0.70912472
H2O(g) - H2(g) + * -> O*,,Al3Zn9,111,0.51915715
H2O(g) - H2(g) + * -> O*,,Cu3Pd9,111,1.52607346
H2O(g) - H2(g) + * -> O*,,Al3Zn9,111,-0.5005599
H2O(g) - H2(g) + * -> O*,,Cu3Pd9,111,1.31609341
H2O(g) - H2(g) + * -> O*,,Ag9Ta3,111,-2.5857156
H2O(g) - H2(g) + * -> O*,,Ag3W9,111,-0.9428659
H2O(g) - H2(g) + * -> O*,,Cu3Pd9,111,1.4257859
H2O(g) - H2(g) + * -> O*,,Hf9Os3,111,0.53189289
H2O(g) - H2(g) + * -> O*,,Ag9Pd3,111,2.22858173
H2O(g) - H2(g) + * -> O*,,Ag3W9,111,3.44450758
H2O(g) - H2(g) + * -> O*,,Ag9Pd3,111,2.53889926
H2O(g) - H2(g) + * -> O*,,Ag9Pd3,111,1.95659102
H2O(g) - H2(g) + * -> O*,,In9Pb3,111,0.48735425
H2O(g) - H2(g) + * -> O*,,Au9Zr3,111,2.28059588
H2O(g) - H2(g) + * -> O*,,Ag9Pd3,111,1.97960464
H2O(g) - H2(g) + * -> O*,,Re3Rh9,111,-0.7426821
H2O(g) - H2(g) + * -> O*,,Ir3Os9,111,0.02011656
H2O(g) - H2(g) + * -> O*,,In9Pb3,111,0.65148175
H2O(g) - H2(g) + * -> O*,,Au9Zr3,111,3.15722653
H2O(g) - H2(g) + * -> O*,,Ir3Os9,111,-0.3766817
H2O(g) - H2(g) + * -> O*,,In9Pb3,111,0.50424708
H2O(g) - H2(g) + * -> O*,,Hf9Zn3,111,-3.721328
H2O(g) - H2(g) + * -> O*,,Ir3Os9,111,0.56937617
H2O(g) - H2(g) + * -> O*,,Cd9Sc3,111,1.09482173
H2O(g) - H2(g) + * -> O*,,In9Pb3,111,0.69503113
H2O(g) - H2(g) + * -> O*,,Hf9Zn3,111,-3.3628069
H2O(g) - H2(g) + * -> O*,,Nb9Re3,111,-0.7256876
H2O(g) - H2(g) + * -> O*,,Os3Sn9,111,0.41763107
H2O(g) - H2(g) + * -> O*,,Ir3Os9,111,0.41423672
H2O(g) - H2(g) + * -> O*,,Ru9W3,111,0.13610073
H2O(g) - H2(g) + * -> O*,,Al3Mo9,111,-0.5147485
H2O(g) - H2(g) + * -> O*,,Ru9W3,111,-0.4536044
H2O(g) - H2(g) + * -> O*,,Ag9W3,111,-2.5246836
H2O(g) - H2(g) + * -> O*,,Al3Mo9,111,1.92853472
H2O(g) - H2(g) + * -> O*,,Ru9W3,111,-0.7689502
H2O(g) - H2(g) + * -> O*,,Hg9W3,111,-1.6649296
H2O(g) - H2(g) + * -> O*,,Ru9W3,111,-1.095067
H2O(g) - H2(g) + * -> O*,,Au9Y3,111,2.1535579
H2O(g) - H2(g) + * -> O*,,Tl9W3,111,1.9102884
H2O(g) - H2(g) + * -> O*,,Ag3V9,111,-2.9940808
H2O(g) - H2(g) + * -> O*,,Au9Y3,111,1.83581765
H2O(g) - H2(g) + * -> O*,,Cd9La3,111,-0.7868768
H2O(g) - H2(g) + * -> O*,,Au9La3,111,2.45491527
H2O(g) - H2(g) + * -> O*,,Au9Y3,111,0.24909559
H2O(g) - H2(g) + * -> O*,,Al9Pd3,111,-1.75365
H2O(g) - H2(g) + * -> O*,,Au9Y3,111,0.05529789
H2O(g) - H2(g) + * -> O*,,Hg9Zr3,111,2.13475606
H2O(g) - H2(g) + * -> O*,,Ag3Zr9,111,-3.5589983
H2O(g) - H2(g) + * -> O*,,Al9Pd3,111,-1.8483372
H2O(g) - H2(g) + * -> O*,,Cu9Nb3,111,-1.7137506
H2O(g) - H2(g) + * -> O*,,Nb3Pt9,111,-1.2381974
H2O(g) - H2(g) + * -> O*,,Cu9Sc3,111,0.23505098
H2O(g) - H2(g) + * -> O*,,Nb3Pt9,111,2.63785101
H2O(g) - H2(g) + * -> O*,,Cu9Sc3,111,-1.055664
H2O(g) - H2(g) + * -> O*,,Rh9V3,111,1.06041906
H2O(g) - H2(g) + * -> O*,,Ir9Ni3,111,2.31256123
H2O(g) - H2(g) + * -> O*,,Rh9V3,111,0.4928036
H2O(g) - H2(g) + * -> O*,,Au9Pb3,111,3.21644122
H2O(g) - H2(g) + * -> O*,,Cd9Ru3,111,1.53499131
H2O(g) - H2(g) + * -> O*,,Rh9V3,111,-0.7108015
H2O(g) - H2(g) + * -> O*,,Cd9Ru3,111,1.5920197
H2O(g) - H2(g) + * -> O*,,Rh9V3,111,-0.6965962
H2O(g) - H2(g) + * -> O*,,Cd9Ru3,111,0.86865595
H2O(g) - H2(g) + * -> O*,,Cd9Ru3,111,0.74894994
H2O(g) - H2(g) + * -> O*,,Hf3Pb9,111,1.04024032
H2O(g) - H2(g) + * -> O*,,Ir3Pb9,111,1.0464686
H2O(g) - H2(g) + * -> O*,,Ir9V3,111,1.40180628
H2O(g) - H2(g) + * -> O*,,Ir9V3,111,0.73468423
H2O(g) - H2(g) + * -> O*,,In9Ni3,111,1.39080403
H2O(g) - H2(g) + * -> O*,,Ir9V3,111,-0.337552
H2O(g) - H2(g) + * -> O*,,La3Ta9,111,-2.7365019
H2O(g) - H2(g) + * -> O*,,Ir9V3,111,-0.2915478
H2O(g) - H2(g) + * -> O*,,Cu9V3,111,0.68076978
H2O(g) - H2(g) + * -> O*,,Al9Ga3,111,-1.3684141
H2O(g) - H2(g) + * -> O*,,Cd3Pt9,111,1.6055458
H2O(g) - H2(g) + * -> O*,,Cd3Pt9,111,1.43731509
H2O(g) - H2(g) + * -> O*,,Hg3V9,111,-2.8273251
H2O(g) - H2(g) + * -> O*,,Co9Zr3,111,-0.7395221
H2O(g) - H2(g) + * -> O*,,Cd3Pt9,111,1.32721906
H2O(g) - H2(g) + * -> O*,,Ni9Ta3,111,0.89646353
H2O(g) - H2(g) + * -> O*,,Hg3V9,111,-2.787466
H2O(g) - H2(g) + * -> O*,,Ti9Y3,111,-3.3477087
H2O(g) - H2(g) + * -> O*,,Cd3Pt9,111,1.76577364
H2O(g) - H2(g) + * -> O*,,Cr3Hg9,111,2.56860035
H2O(g) - H2(g) + * -> O*,,Cr3Hg9,111,2.92094859
H2O(g) - H2(g) + * -> O*,,Ti3Zn9,111,0.43694884
H2O(g) - H2(g) + * -> O*,,Al9Cd3,111,-1.6884313
H2O(g) - H2(g) + * -> O*,,Co9Nb3,111,-1.1131783
H2O(g) - H2(g) + * -> O*,,Cd9Hf3,111,1.28951687
H2O(g) - H2(g) + * -> O*,,Cu9Hg3,111,0.93767204
H2O(g) - H2(g) + * -> O*,,Hf9Pd3,111,2.1202128
